NS3_1,NS_1,37,0.12,2,05:44:10,00:00:20
70,6_2,2,0.00,9,05:44:32,00:00:00
26009,3_1,1,0.00,12,05:44:35,00:00:00
20,2_1,1,0.00,11,05:44:35,00:00:00
34,4_2,2,0.00,5,05:44:41,00:00:00
30,3_2,2,0.00,5,05:44:42,00:00:00
28,5_2,0,0.00,6,05:44:50,00:00:00
54,3_2,1,0.00,12,05:44:53,00:00:00
44,2_1,2,0.00,4,05:44:56,00:00:00
27,5_1,2,2.00,3,05:45:02,00:00:00
35,4_1,2,0.00,6,05:45:15,00:00:00
40,3_1,2,0.00,6,05:45:17,00:00:00
39,3_2,2,0.00,6,05:45:16,00:00:00
9,1_1,2,0.00,5,05:45:24,00:00:00
52,6_2,4,1.00,4,05:45:22,00:00:02
22,7_1,1,0.00,5,05:45:39,00:00:00
8009,6_2,5,1.00,1,05:45:38,00:00:02
64,5_1,0,0.00,7,05:45:45,00:00:00
67,7_1,2,3.00,4,05:45:45,00:00:06
67,5_2,2,0.00,4,05:45:46,00:00:00
67,6_1,2,0.00,4,05:45:46,00:00:00
68,6_2,1,0.00,12,05:45:54,00:00:00
78,7_1,0,4.00,11,05:45:52,00:00:00
41,6_2,3,0.00,7,05:45:51,00:00:00
33,4_2,2,0.00,6,05:46:05,00:00:00
SC3_1,SC_1,288,0.00,2,05:45:45,00:00:20
54,2_1,1,0.00,12,05:46:06,00:00:00
53009,3_2,1,0.00,13,05:46:16,00:00:00
10,1_2,2,0.00,6,05:46:19,00:00:00
63,6_2,2,0.00,10,05:46:21,00:00:00
47,6_2,4,1.00,5,05:46:22,00:00:00
NS4_1,NS_1,37,0.06,3,05:45:45,00:00:40
41,3_2,2,0.00,7,05:46:39,00:00:00
40,2_1,2,0.00,5,05:46:43,00:00:00
12,5_1,2,2.00,4,05:46:40,00:00:00
38,3_1,2,0.00,7,05:46:41,00:00:00
18,4_1,2,0.00,7,05:46:47,00:00:00
46,6_1,1,0.00,9,05:46:46,00:00:00
72,6_2,3,0.00,8,05:46:51,00:00:00
77,6_2,5,1.00,2,05:47:01,00:00:00
1009,1_1,3,0.00,1,05:47:12,00:00:00
26009,1_2,3,0.00,1,05:47:24,00:00:00
53009,2_1,1,0.00,13,05:47:29,00:00:00
26009,3_2,3,1.00,1,05:47:25,00:00:02
47,7_1,0,4.00,12,05:47:25,00:00:00
11,1_1,2,0.00,6,05:47:33,00:00:00
NS1_1,NS_1,38,0.00,0,05:46:35,00:01:00
69,6_1,2,0.00,5,05:47:39,00:00:00
8009,4_2,3,0.00,1,05:47:38,00:00:00
17,7_1,1,0.00,6,05:47:39,00:00:00
SC1_1,SC_1,289,0.00,0,05:46:35,00:01:00
68,5_1,0,0.00,8,05:47:41,00:00:00
60,5_2,0,0.00,7,05:47:43,00:00:00
29,3_1,2,0.00,8,05:47:43,00:00:00
51,6_1,1,0.00,10,05:47:44,00:00:00
37,4_2,2,0.00,7,05:47:47,00:00:00
61,5_1,2,2.00,5,05:47:54,00:00:00
53009,3_1,3,0.00,1,05:47:53,00:00:00
